id,tc,pretty_formula
As1Ga1-MP-mp-15619,3.748524,
As1Ga1-MP-mp-2534,5.2225623,As1Ga1
As1Ga1-MP-mp-603640,2.323635,
As1Ga1-MP-mp-8883,3.7895598,
As1Ge1-MP-mp-7591,1.4442108,
As1Ge1-MP-mp-9548,3.3970003,As1Ge1
As1Ge1Mo1-MP-mp-1224404,0.05269566,As1Ge1Mo1
As1Ge1Re1-MP-mp-1219536,0.18280174,As1Ge1Re1
As1Ge1W1-MP-mp-1224396,0.07912734,As1Ge1W1
As1Hf1-MP-mp-9954,0.19398364,As1Hf1
As1Hf1Os1-MP-mp-1079823,2.758184,As1Hf1Os1
As1Hf1Ru1-MP-mp-1079079,2.881959,As1Hf1Ru1
As1Hf1Ru1-MP-mp-1212409,3.3116183,
As1Ir1La1-MP-mp-1071028,2.8666222,As1Ir1La1
As1La1-MP-mp-20494,0.84001666,
As1La1-MP-mp-708,0.038667917,As1La1
As1La1Ni1O1-MP-mp-1079362,2.3018312,As1La1Ni1O1
As1La1Rh1-MP-mp-10956,0.13713825,As1La1Rh1
As1Nb1Si1-MP-mp-21907,1.5075748,As1Nb1Si1
As1Nb3-MP-mp-504425,4.109417,As1Nb3
As1Ni1-MP-mp-2347,0.8846588,
As1Ni1-MP-mp-590,0.44899756,As1Ni1
As1Os1Zr1-MP-mp-1079816,6.998244,As1Os1Zr1
As1Pd1Se1-MP-mp-10849,0.19859976,As1Pd1Se1
As1Pd2-MP-mp-1080831,0.7110814,
As1Pd2-MP-mp-8073,0.9185668,As1Pd2
As1Pd3-MP-mp-1105134,0.08588374,As1Pd3
As1Pd5-MP-mp-2512,0.40327018,As1Pd5
As1Pt1Sr1-MP-mp-8456,2.0013833,As1Pt1Sr1
As1Rh1-MP-mp-22079,0.6092246,As1Rh1
As1Rh2-MP-mp-1102364,0.44713396,
As1Rh2-MP-mp-2302,0.13624823,As1Rh2
As1Ru1-MP-mp-15650,-0.05874221,As1Ru1
As1Ru1Ti1-MP-mp-1208217,0.05387786,As1Ru1Ti1
As1Ru1Zr1-MP-mp-8221,7.868872,As1Ru1Zr1
As1Sn1-MP-mp-2182,3.491491,As1Sn1
As1Ti1-MP-mp-10052,0.950134,
As1Ti1-MP-mp-1822,2.146077,As1Ti1
As1Ti1-MP-mp-568908,1.2386508,
As1V3-MP-mp-292,-0.1016352,As1V3
As1Y1-MP-mp-16732,0.39100394,
As1Y1-MP-mp-933,0.16193883,As1Y1
As1Zn1-MP-mp-7372,0.3466101,As1Zn1
As1Zr1-MP-mp-10054,0.53868634,
As1Zr1-MP-mp-1682,0.25244847,As1Zr1
As2Ba0.5Fe2K0.5-MP-mp-1223517,21.536081,
As2Ba0.5Fe2Na0.5-MP-mp-1227868,30.424107,As2Ba0.5Fe2Na0.5
As2Ba0.75Fe2K0.25-MP-mp-1223625,26.207169,As2Ba0.75Fe2K0.25
As2Ba0.8Fe2Na0.2-MP-mp-1228543,26.822014,
As2Ba1Co2-MP-mp-20563,4.9660044,As2Ba1Co2
As2Ba1Ni2-MP-mp-1070400,0.9376283,
As2Ba1Ni2-MP-mp-568280,0.84252876,As2Ba1Ni2
As2Ba1Pd2-MP-mp-571350,1.9902879,As2Ba1Pd2
As2Ba1Pd2-MP-mp-6962,1.3213326,
As2Ba1Pd2-MP-mp-8237,1.1081406,
As2Ba1Rh2-MP-mp-568113,0.3095178,As2Ba1Rh2
As2Ba1Ru2-MP-mp-4109,0.13107985,As2Ba1Ru2
As2Ba1Ti2O1-MP-mp-1018735,-0.07468299,As2Ba1Ti2O1
As2Ca1Pd2-MP-mp-5166,1.372903,As2Ca1Pd2
As2Cd1Ge1-MP-mp-4953,2.720039,As2Cd1Ge1
As2Cd1Sn1-MP-mp-1226725,2.869486,
As2Cd1Sn1-MP-mp-1226747,2.8787518,
As2Cd1Sn1-MP-mp-3829,2.1068947,As2Cd1Sn1
As2Cd1Sn1-MP-mp-676728,3.0835786,
As2Co1-MP-mp-1018672,-0.25627843,
As2Co1-MP-mp-2715,0.14833675,As2Co1
As2Cr2Fe2Sr4O6-MP-mp-1189319,0.07504034,As2Cr2Fe2Sr4O6
As2Cs1Fe2-MP-mp-28884,1.9208469,As2Cs1Fe2
As2Cu1-MP-mp-1245797,0.8200198,
As2Cu1-MP-mp-1245811,0.7466308,
As2Cu1-MP-mp-21859,0.11424199,As2Cu1
As2Eu1Ni2-MP-mp-6992,0.3449505,As2Eu1Ni2
As2F2Sr2Ti2O1-MP-mp-1079747,-0.15056522,As2F2Sr2Ti2O1
As2Fe2K1-MP-mp-35276,2.7252245,As2Fe2K1
As2Fe2Mg1Sr4Ti1O6-MP-mp-1218475,5.8737946,As2Fe2Mg1Sr4Ti1O6
As2Fe2Rb1-MP-mp-975359,1.9380854,As2Fe2Rb1
As2Fe2Sc2Sr3O5-MP-mp-1103895,-0.2219224,As2Fe2Sc2Sr3O5
As2Fe2Sc2Sr4O6-MP-mp-1105960,0.17376769,As2Fe2Sc2Sr4O6
As2Fe2Sr4V2O6-MP-mp-1106248,27.885817,As2Fe2Sr4V2O6
As2Hf1-MP-mp-29646,-0.116312414,As2Hf1
As2La1Pd2-MP-mp-571434,0.99512887,As2La1Pd2
As2Mo1-MP-mp-1337,0.3299594,As2Mo1
As2Nb1-MP-mp-7598,0.013614565,As2Nb1
As2Ni2Sr1-MP-mp-4316,0.8808749,As2Ni2Sr1
As2Pd1-MP-mp-20465,0.17655441,As2Pd1
As2Pd2Sr1-MP-mp-4370,1.1516161,As2Pd2Sr1
As2Pd5-MP-mp-1214686,-0.08211097,As2Pd5
As2Pt1-MP-mp-2513,0.07372068,As2Pt1
As2Pt2Sr1-MP-mp-1079325,3.9053543,
As2Pt2Sr1-MP-mp-571534,4.640058,As2Pt2Sr1
As2Ta1-MP-mp-12561,0.091635376,As2Ta1
As2Te3-MP-mp-1195735,3.7241068,
As2Te3-MP-mp-484,2.0723486,As2Te3
As2Te3-MP-mp-9897,2.3784633,
As2Th1-MP-mp-7097,0.44869405,As2Th1
As2Ti1-MP-mp-604647,0.18832737,As2Ti1
As2Ti1-MP-mp-672228,1.2472663,
As2V1-MP-mp-1072660,-0.22385529,As2V1
As2W1-MP-mp-1077179,0.8745075,As2W1
As2Zr1-MP-mp-27606,0.012026757,As2Zr1
As3La4-MP-mp-568959,2.5569751,
As3Mo2-MP-mp-542454,-0.04925844,As3Mo2
As3Sn4-MP-mp-1179649,0.8365383,
As3Sn4-MP-mp-12531,2.663988,As3Sn4
As3W2-MP-mp-11696,0.9661926,As3W2
As4Ba2Fe2Ti2O1-MP-mp-1103080,18.786266,As4Ba2Fe2Ti2O1
As4Ca1Fe4Rb1-MP-mp-1078332,32.363426,As4Ca1Fe4Rb1
As4Mo5-MP-mp-1743,0.4793896,As4Mo5
As4Mo5-MP-mp-569319,0.13193604,
As7Re3-MP-mp-2473,0.030629741,As7Re3
Au0.25Cu0.75-MP-mp-2258,0.17327747,Au0.25Cu0.75
Au0.25Te0.75-MP-mp-1217358,0.6094152,Au0.25Te0.75
Au0.2Sn0.8-MP-mp-1393,2.5314677,Au0.2Sn0.8
Au0.5Cu0.5-MP-mp-1225677,0.17675953,
Au0.5Cu0.5-MP-mp-522,0.19879025,Au0.5Cu0.5
Au0.5Cu0.5-MP-mp-582681,1.0131171,
Au0.5Pb2Pd0.5-MP-mp-1219939,2.9360886,Au0.5Pb2Pd0.5
Au0.75Hg0.25-MP-mp-1184705,0.11294254,Au0.75Hg0.25
Au0.75Hg0.25-MP-mp-1223936,0.53233,
Au1-MP-mp-1008634,0.14710414,Au1
Au1Be1-MP-mp-30365,1.7203531,Au1Be1
Au1Be5-MP-mp-1220,2.2088804,Au1Be5
Au1Ga1-MP-mp-30379,1.0947518,Au1Ga1
Au1Ga2-MP-mp-1102090,0.9518076,
Au1Ga2-MP-mp-1103431,0.7526591,
Au1Ga2-MP-mp-2776,1.0311311,Au1Ga2
Au1Ga40Mo8-MP-mp-1195837,8.457239,Au1Ga40Mo8
Au1In1Pd1Y1-MP-mp-1215995,2.158593,Au1In1Pd1Y1
Au1In2-MP-mp-22154,0.48625886,Au1In2
Au1La1-MP-mp-1002136,0.1364261,Au1La1
Au1La1-MP-mp-1025399,1.2894098,
Au1Lu1-MP-mp-11249,0.35744137,Au1Lu1
Au1Mg1-MP-mp-437,1.4757916,Au1Mg1
Au1Na2-MP-mp-1363,0.105639815,Au1Na2
Au1Nb3-MP-mp-1220645,9.25131,Au1Nb3
Au1Nb3-MP-mp-2752,5.3683357,
Au1Pb2-MP-mp-22795,3.9617956,Au1Pb2
Au1Pb3-MP-mp-30412,4.124643,Au1Pb3
Au1Pt4U1-MP-mp-1077347,0.26903018,Au1Pt4U1
Au1Sb2-MP-mp-738,0.42791063,Au1Sb2
Au1Sc1-MP-mp-11256,1.4447846,Au1Sc1
Au1Si3Sr1-MP-mp-1067925,1.8270497,Au1Si3Sr1
Au1Sn1-MP-mp-1147651,1.1223809,
Au1Sn1-MP-mp-1775,1.317543,Au1Sn1
Au1Ta2-MP-mp-1194495,0.14019388,Au1Ta2
Au1Te2-MP-mp-1662,0.091609076,
Au1Te2-MP-mp-20123,1.4846048,Au1Te2
Au1Te2-MP-mp-567525,0.34011534,
Au1Te2-MP-mp-571547,1.176759,
Au1Th2-MP-mp-1629,3.121311,Au1Th2
Au1Tl2-MP-mp-30571,4.083874,Au1Tl2
Au1Tl2-MP-mp-755435,6.25268,
Au1V3-MP-mp-570698,1.0816833,
Au1V3-MP-mp-839,2.05807,Au1V3
Au1Zn3-MP-mp-1188000,0.27952898,
Au1Zn3-MP-mp-30424,1.9843049,Au1Zn3
Au1Zr3-MP-mp-11263,0.40996927,Au1Zr3
Au25Sb75-MP-mp-1219474,2.5865936,
Au25Sb75-MP-mp-29665,6.1477146,Au25Sb75
Au2Bi1-MP-mp-570113,1.6409059,Au2Bi1
Au2Ce1Si2-MP-mp-5173,1.8768858,Au2Ce1Si2
Au2Er1In1-MP-mp-30376,0.21194236,Au2Er1In1
Au2Ga1Y1-MP-mp-979422,0.25268018,Au2Ga1Y1
Au2In1Sc1-MP-mp-30395,2.7750695,Au2In1Sc1
Au2In1Tm1-MP-mp-568830,0.17677939,Au2In1Tm1
Au2In1Y1-MP-mp-22493,1.831981,Au2In1Y1
Au2In1Yb1-MP-mp-568537,0.9810051,Au2In1Yb1
Au2Na1-MP-mp-1052,-0.149878,Au2Na1
Au2Nb3-MP-mp-1188500,1.0649865,
Au2Nb3-MP-mp-2123,0.35797614,Au2Nb3
Au2Pb1-MP-mp-1190478,5.8850875,
Au2Pb1-MP-mp-19871,2.4684892,Au2Pb1
Au5Ba1-MP-mp-30364,0.95690864,Au5Ba1
Au5Ca1-MP-mp-568920,0.40359676,Au5Ca1
Au5Cd8-MP-mp-1193415,-0.18989643,Au5Cd8
Au5K1-MP-mp-1298,0.031050578,Au5K1
Au5Sn1-MP-mp-30418,0.7239702,Au5Sn1
B0.3Ru0.7-MP-mp-17535,2.3902311,B0.3Ru0.7
B1-MP-mp-1104251,3.8419676,
B1-MP-mp-1182425,4.5617676,
B1-MP-mp-1193675,3.8724082,
B1-MP-mp-1198656,3.268651,
B1-MP-mp-1202723,1.7364931,
B1-MP-mp-1228790,3.1331182,
B1-MP-mp-160,4.7567606,B1
B1-MP-mp-161,2.8340173,
B1-MP-mp-22046,2.4350944,
B1-MP-mp-541848,3.5248554,
B1-MP-mp-570316,1.9677558,
B1-MP-mp-570602,2.5166457,
B1-MP-mp-632401,4.5909266,
B12Er1-MP-mp-1104598,0.06285307,B12Er1
B12Ho1-MP-mp-1104585,-0.25013757,B12Ho1
B12Lu1-MP-mp-1104289,0.67439544,B12Lu1
B12Sc1-MP-mp-8772,0.6419749,B12Sc1
B12Tm1-MP-mp-1104905,-0.024259657,B12Tm1
B12Y1-MP-mp-7817,4.295703,B12Y1
B12Zr1-MP-mp-1084,5.5146,B12Zr1
B16Ir19Mg10-MP-mp-568548,3.9698029,B16Ir19Mg10
B1Ba1Cu1Gd1O5-MP-mp-1214529,-0.6558178,B1Ba1Cu1Gd1O5
B1Ba1Cu1La1O5-MP-mp-14970,-0.897927,B1Ba1Cu1La1O5
B1Ba1Cu1Nd1O5-MP-mp-10350,-0.68607885,B1Ba1Cu1Nd1O5
B1Ba1Cu1Sm1O5-MP-mp-1214336,-0.44071758,B1Ba1Cu1Sm1O5
B1Ba1Cu1Tb1O5-MP-mp-1214316,-0.2265268,B1Ba1Cu1Tb1O5
B1C1Lu1Ni1-MP-mp-6188,2.595323,B1C1Lu1Ni1
B1C1Mo2-MP-mp-4472,6.136181,B1C1Mo2
B1Ca1N1Ni1-MP-mp-1079500,7.806679,B1Ca1N1Ni1
B1Ce1Pt3-MP-mp-22435,0.11758375,B1Ce1Pt3
B1Co2-MP-mp-493,0.16935426,B1Co2
B1Cr1-MP-mp-1080664,0.009808481,B1Cr1
B1Cr1-MP-mp-260,-0.7801106,
B1Cr2-MP-mp-15809,-1.5741043,
B1Cr2-MP-mp-569424,0.12009406,B1Cr2
B1Fe2-MP-mp-1915,0.34874755,B1Fe2
B1Fe2-MP-mp-568748,1.9591451,
B1Hf1-MP-mp-345,1.2841133,B1Hf1
B1I3-MP-mp-23189,4.404514,B1I3
B1Ir1-MP-mp-1183252,-0.026930556,B1Ir1
B1La1N1Ni1-MP-mp-20881,2.076398,B1La1N1Ni1
B1Li2Pd3-MP-mp-20657,7.216751,B1Li2Pd3
B1Li2Pt3-MP-mp-20234,2.366025,B1Li2Pt3
B1Mn2-MP-mp-20318,0.49698335,B1Mn2
B1Mo1-MP-mp-1890,0.41359282,B1Mo1
B1Mo1-MP-mp-999198,1.5458837,
B1Mo1Re1-MP-mp-1219525,3.7777987,B1Mo1Re1
B1Mo2-MP-mp-2501,3.9365177,B1Mo2
B1N1-MP-mp-1060281,9.745691,
B1N1-MP-mp-1077506,3.8360739,
B1N1-MP-mp-1244872,5.020076,
B1N1-MP-mp-1244917,4.4090676,
B1N1-MP-mp-1244943,3.8328404,
B1N1-MP-mp-1244991,3.4057693,
B1N1-MP-mp-1245193,3.8834085,
B1N1-MP-mp-1245228,4.589036,
B1N1-MP-mp-1245231,4.2704887,
B1N1-MP-mp-1245281,3.6179488,
B1N1-MP-mp-1245297,3.4803448,
B1N1-MP-mp-1245301,4.0493455,
B1N1-MP-mp-13150,4.0475807,
B1N1-MP-mp-13151,5.0743628,
B1N1-MP-mp-1599,1.7683557,
B1N1-MP-mp-1639,5.956964,
B1N1-MP-mp-2653,4.930996,
B1N1-MP-mp-344,3.6771917,
B1N1-MP-mp-569655,3.6593804,
B1N1-MP-mp-601223,6.3706656,
B1N1-MP-mp-604884,0.17817897,
B1N1-MP-mp-629015,0.14990965,
B1N1-MP-mp-644751,6.9998207,
B1N1-MP-mp-685145,4.233695,
B1N1-MP-mp-7991,-0.032282144,
B1N1-MP-mp-984,0.05407417,B1N1
B1Nd1Rh3-MP-mp-3591,0.13804238,B1Nd1Rh3
B1Ni2-MP-mp-2536,0.2548268,B1Ni2
B1Pt1-MP-mp-1096829,3.3407068,B1Pt1
B1Pt1-MP-mp-2192,2.0540972,
B1Re3-MP-mp-15671,4.3449764,B1Re3
B1Rh1-MP-mp-1063752,1.1401868,
B1Rh1-MP-mp-567164,0.061775975,B1Rh1
B1Rh2-MP-mp-21502,0.12633161,B1Rh2
B1Ta1-MP-mp-1097,3.7161977,B1Ta1
B1Ta2-MP-mp-1032,1.6764121,
B1Ti1-MP-mp-10143,0.955825,
B1Ti1-MP-mp-7857,-0.2232785,B1Ti1
B1V1-MP-mp-9973,0.27037162,B1V1
B1W1-MP-mp-1008487,0.67968714,
B1W1-MP-mp-7832,0.26256356,B1W1
B1W2-MP-mp-1113,1.8435762,B1W2
B1Zr1-MP-mp-1014138,3.1624446,
B1Zr1-MP-mp-1014246,3.3350048,B1Zr1
B1Zr1-MP-mp-451,4.237073,
B2Be1-MP-mp-1009823,5.3042827,B2Be1
B2C1Ce1Co2-MP-mp-1025095,0.2139687,B2C1Ce1Co2
B2C1Ce1Ir2-MP-mp-10964,0.21494839,B2C1Ce1Ir2
B2C1Ce1Ni2-MP-mp-10860,0.26499566,B2C1Ce1Ni2
B2C1Ce1Pd2-MP-mp-1206294,0.20741946,B2C1Ce1Pd2
B2C1Ce1Pt2-MP-mp-1024975,0.23433718,B2C1Ce1Pt2
B2C1Ce1Rh2-MP-mp-6191,0.12623532,B2C1Ce1Rh2
B2C1Co2Pr1-MP-mp-12985,0.12270079,B2C1Co2Pr1
B2C1Dy1Ni2-MP-mp-6223,5.041974,B2C1Dy1Ni2
B2C1Er0.8Lu0.2Ni2-MP-mp-1225907,8.490358,
B2C1Er0.8Ni2Tb0.2-MP-mp-1217626,6.0496254,B2C1Er0.8Ni2Tb0.2
B2C1Er1Ni2-MP-mp-6098,9.30183,B2C1Er1Ni2
B2C1Gd1Ni2-MP-mp-20728,0.09413855,B2C1Gd1Ni2
B2C1Ho1Ni2-MP-mp-6646,7.9354253,B2C1Ho1Ni2
B2C1Ir2La1-MP-mp-5992,0.29942524,B2C1Ir2La1
B2C1La1Ni2-MP-mp-568083,0.44094938,B2C1La1Ni2
B2C1La1Pt2-MP-mp-9219,9.445854,B2C1La1Pt2
B2C1La1Rh2-MP-mp-6794,0.26524365,B2C1La1Rh2
B2C1Lu1Ni2-MP-mp-6544,14.84109,B2C1Lu1Ni2
B2C1Nd1Ni2-MP-mp-6102,0.17814912,B2C1Nd1Ni2
B2C1Ni2Pr1-MP-mp-6140,0.30049992,B2C1Ni2Pr1
B2C1Ni2Tb0.25Y0.75-MP-mp-1217451,1.9203197,
B2C1Ni2Tb0.5Y0.5-MP-mp-1217431,0.20828643,B2C1Ni2Tb0.5Y0.5
B2C1Ni2Tb0.8Y0.2-MP-mp-1217659,0.78047216,
B2C1Ni2Tb1-MP-mp-6092,0.16136149,B2C1Ni2Tb1
B2C1Ni2Th1-MP-mp-1025034,6.3846145,B2C1Ni2Th1
B2C1Ni2Tm1-MP-mp-6754,5.9466567,B2C1Ni2Tm1
B2C1Ni2U1-MP-mp-1025123,0.3231605,B2C1Ni2U1
B2C1Ni2Y1-MP-mp-6576,9.514244,B2C1Ni2Y1
B2C1Ni2Yb1-MP-mp-6286,0.08832055,B2C1Ni2Yb1
B2C1Pd2Th1-MP-mp-1025041,13.958411,B2C1Pd2Th1
B2C1Pd2Y1-MP-mp-1024989,20.96702,B2C1Pd2Y1
B2C1Pr1Pt2-MP-mp-12986,5.4890785,B2C1Pr1Pt2
B2C1Pr1Rh2-MP-mp-568924,0.21226962,B2C1Pr1Rh2
B2C1Pt2Th1-MP-mp-1072285,5.8314657,B2C1Pt2Th1
B2C1Rh2Th1-MP-mp-1080399,-0.00416401,B2C1Rh2Th1
B2C1Rh2U1-MP-mp-1025127,0.14471138,B2C1Rh2U1
B2C2Dy1-MP-mp-20814,-0.53118575,
B2C2Dy1-MP-mp-2958,0.78036064,B2C2Dy1
B2C2La1-MP-mp-10852,0.16807441,B2C2La1
B2C2La1-MP-mp-7783,1.1982502,
B2C2Lu1-MP-mp-10858,0.7454417,B2C2Lu1
B2C2Lu1-MP-mp-1095068,1.785773,
B2C2Y1-MP-mp-1078866,1.389463,B2C2Y1
B2C2Y1-MP-mp-15955,2.695908,
B2Ca1Ir2-MP-mp-14445,0.33819562,B2Ca1Ir2
B2Ca1Rh2-MP-mp-8431,0.053319246,B2Ca1Rh2
B2Ce1Co3-MP-mp-4454,0.1316666,B2Ce1Co3
B2Ce1Ir3-MP-mp-11593,0.20830299,B2Ce1Ir3
B2Ce1Rh3-MP-mp-5757,-0.23359385,B2Ce1Rh3
B2Ce1Ru3-MP-mp-5940,0.6403388,B2Ce1Ru3
B2Co2La1-MP-mp-2967,2.0837173,B2Co2La1
B2Co2Y1-MP-mp-3515,-0.57059526,B2Co2Y1
B2Co3Dy1-MP-mp-20193,0.116274014,B2Co3Dy1
B2Co3Er1-MP-mp-5353,0.11614847,B2Co3Er1
B2Co3Gd1-MP-mp-21252,0.10093604,B2Co3Gd1
B2Co3Ho1-MP-mp-5313,0.064082235,B2Co3Ho1
B2Co3Lu1-MP-mp-15709,0.009813562,B2Co3Lu1
B2Co3Sc1-MP-mp-4938,0.12831984,B2Co3Sc1
B2Co3Sm1-MP-mp-5410,0.16712317,B2Co3Sm1
B2Co3Tb1-MP-mp-3040,0.114650935,B2Co3Tb1
B2Co3Tm1-MP-mp-5714,0.22428007,B2Co3Tm1
B2Co3U1-MP-mp-10056,0.14790848,B2Co3U1
B2Co3Y1-MP-mp-5019,0.21706787,B2Co3Y1
B2Co3Yb1-MP-mp-10058,-0.5715296,B2Co3Yb1
B2Cr1-MP-mp-374,0.36386624,B2Cr1
B2Dy1Ir3-MP-mp-1024993,0.25791666,B2Dy1Ir3
B2Dy1Os1-MP-mp-1189918,0.17974013,B2Dy1Os1
B2Dy1Rh3-MP-mp-1025143,0.10282183,B2Dy1Rh3
B2Dy1Ru1-MP-mp-1189977,0.6537747,B2Dy1Ru1
B2Dy1Ru3-MP-mp-3092,0.012602285,B2Dy1Ru3
B2Er1Ir3-MP-mp-5197,0.2304096,B2Er1Ir3
B2Er1Os1-MP-mp-1189333,0.1654579,B2Er1Os1
B2Er1Rh3-MP-mp-5678,0.06331214,B2Er1Rh3
B2Er1Ru1-MP-mp-1181423,0.14944999,B2Er1Ru1
B2Er1Ru3-MP-mp-3093,0.14813937,B2Er1Ru3
B2Eu1Rh3-MP-mp-21127,0.14088956,B2Eu1Rh3
B2Gd1Ir3-MP-mp-1077270,0.21969429,B2Gd1Ir3
B2Gd1Rh3-MP-mp-22117,0.12015541,B2Gd1Rh3
B2Gd1Ru3-MP-mp-22335,0.2509899,B2Gd1Ru3
B2Ge1Ta5-MP-mp-1105309,3.2868118,B2Ge1Ta5
B2Hf1-MP-mp-1994,-0.032058112,B2Hf1
B2Ho1Ir3-MP-mp-1072182,0.25248677,B2Ho1Ir3
B2Ho1Os1-MP-mp-1189925,0.022180319,B2Ho1Os1
B2Ho1Rh3-MP-mp-1025027,0.20214948,B2Ho1Rh3
B2Ho1Ru1-MP-mp-1181033,-0.277128,B2Ho1Ru1
B2Ho1Ru3-MP-mp-2985,0.14286159,B2Ho1Ru3
B2Ir1Mo2-MP-mp-20391,6.4074063,B2Ir1Mo2
B2Ir1V2-MP-mp-1189371,1.2719555,B2Ir1V2
B2Ir2Sr1-MP-mp-6939,0.25105804,B2Ir2Sr1
B2Ir3La1-MP-mp-10112,0.6474253,B2Ir3La1
B2Ir3Lu1-MP-mp-1024990,0.32921538,B2Ir3Lu1
B2Ir3Nd1-MP-mp-1025068,0.3106986,B2Ir3Nd1
B2Ir3Sc1-MP-mp-1077776,1.1731188,B2Ir3Sc1
B2Ir3Sm1-MP-mp-1080381,0.38399667,B2Ir3Sm1
B2Ir3Tb1-MP-mp-1025075,0.24722749,B2Ir3Tb1
B2Ir3Th1-MP-mp-10115,2.101472,B2Ir3Th1
B2Ir3Tm1-MP-mp-1077393,0.37346143,B2Ir3Tm1
B2Ir3U1-MP-mp-10116,0.73767835,B2Ir3U1
B2Ir3Y1-MP-mp-31098,0.29677695,B2Ir3Y1
B2Ir3Yb1-MP-mp-1025071,0.2375069,B2Ir3Yb1
B2La1Rh3-MP-mp-3465,0.39903367,
B2La3N3Ni2-MP-mp-6114,12.047077,B2La3N3Ni2
B2Li0.1Mg0.9-MP-mp-35040,28.063772,
B2Lu1Os1-MP-mp-1189270,2.298741,B2Lu1Os1
B2Lu1Os3-MP-mp-2880,1.1061116,B2Lu1Os3
B2Lu1Rh3-MP-mp-1025024,0.30856234,B2Lu1Rh3
B2Lu1Ru1-MP-mp-29239,9.417291,B2Lu1Ru1
B2Lu1Ru3-MP-mp-5578,0.24003276,B2Lu1Ru3
B2Mg0.5-MP-mp-365,31.640446,B2Mg0.5
B2Mg1Ni3-MP-mp-571428,-0.007763416,B2Mg1Ni3
B2Mo1-MP-mp-2331,0.20987022,B2Mo1
B2Mo1-MP-mp-960,3.4998555,
B2Mo5Si1-MP-mp-4984,5.2939363,B2Mo5Si1
B2Nb1-MP-mp-450,5.191295,B2Nb1
B2Nb3-MP-mp-20689,0.17086089,B2Nb3
B2Nd1Rh3-MP-mp-3055,0.10270184,B2Nd1Rh3
B2Nd1Ru3-MP-mp-7099,0.13560063,B2Nd1Ru3
B2Os1-MP-mp-2850,1.3804967,B2Os1
B2Os1Sc1-MP-mp-1189073,1.4378881,B2Os1Sc1
B2Os1Tb1-MP-mp-1189495,0.2879379,B2Os1Tb1
B2Os1Tm1-MP-mp-1188249,0.23877066,B2Os1Tm1
B2Os1Y1-MP-mp-1106229,2.119143,B2Os1Y1
B2Os3U1-MP-mp-10132,0.19589542,B2Os3U1
B2Pr1Rh3-MP-mp-5369,0.28477478,B2Pr1Rh3
B2Pr1Ru3-MP-mp-5939,0.047414616,B2Pr1Ru3
B2Re1-MP-mp-1773,6.3921638,B2Re1
B2Rh2Sr1-MP-mp-7348,-0.011945486,B2Rh2Sr1
B2Rh3Sm1-MP-mp-2947,0.20505086,B2Rh3Sm1
B2Rh3Tb1-MP-mp-1072051,0.17946908,B2Rh3Tb1
B2Rh3Tm1-MP-mp-1076960,0.3428914,B2Rh3Tm1
B2Rh3Y1-MP-mp-1024941,0.4467661,B2Rh3Y1
B2Rh3Yb1-MP-mp-1025051,0.0692079,B2Rh3Yb1
B2Ru1-MP-mp-1077,0.7089465,B2Ru1
B2Ru1Tb1-MP-mp-1188601,-0.08317329,B2Ru1Tb1
B2Ru1Tm1-MP-mp-1188615,-0.012558728,B2Ru1Tm1
B2Ru1Y1-MP-mp-1188195,7.4581494,B2Ru1Y1
B2Ru3Sm1-MP-mp-3467,0.15670674,B2Ru3Sm1
B2Ru3Tb1-MP-mp-3186,0.15966526,B2Ru3Tb1
B2Ru3Th1-MP-mp-3223,1.7156873,B2Ru3Th1
B2Ru3Tm1-MP-mp-5620,0.046920836,B2Ru3Tm1
B2Ru3U1-MP-mp-10137,0.14229316,B2Ru3U1
B2Ru3Y1-MP-mp-4382,0.17810972,B2Ru3Y1
B2Ru3Yb1-MP-mp-3268,-0.04919172,B2Ru3Yb1
B2Sc1-MP-mp-2252,0.13024655,B2Sc1
B2Sc1-MP-mp-568384,0.053135753,
B2Ta3-MP-mp-13415,0.18112618,B2Ta3
B2Ti1-MP-mp-1145,4.7979555,B2Ti1
B2V1-MP-mp-1491,0.1186966,B2V1
B2V3-MP-mp-2091,2.7479734,B2V3
B2Zr1-MP-mp-1472,5.759091,B2Zr1
B3Br5C6La9-MP-mp-624186,7.396596,B3Br5C6La9
B3Re7-MP-mp-1106180,3.0417554,B3Re7
B3Rh7-MP-mp-1106065,2.0596893,B3Rh7
B4C1-MP-mp-530074,5.139806,
B4C1-MP-mp-571655,-0.25057957,
B4C1-MP-mp-696746,-0.04410243,B4C1
B4C1-MP-mp-8035,2.2366238,
B4Ce1Co4-MP-mp-22165,0.09099281,B4Ce1Co4
B4Ce1Ru4-MP-mp-1201565,0.038739145,B4Ce1Ru4
B4Co4Dy1-MP-mp-1189595,0.032936037,B4Co4Dy1
B4Co4Er1-MP-mp-1189246,0.030744493,B4Co4Er1
B4Co4Gd1-MP-mp-1181496,-0.09159052,B4Co4Gd1
B4Co4Ho1-MP-mp-1188650,0.010763466,B4Co4Ho1
B4Co4Lu1-MP-mp-1189538,-0.3796407,B4Co4Lu1
B4Co4Tb1-MP-mp-1106036,-0.017317414,B4Co4Tb1
B4Co4Tm1-MP-mp-1190291,-0.07602066,B4Co4Tm1
B4Co4Y1-MP-mp-1105964,0.14671588,B4Co4Y1
B4Dy1Ir2Rh2-MP-mp-1225314,4.548701,B4Dy1Ir2Rh2
